y_true,y_pred
5.88405,5.883110579999992
4.309739,4.314781079999995
-0.180336,-0.28648310000000005
5.867781,5.856795259999999
4.087723,3.927519969999999
0.680108,0.6733772650000003
2.06064,2.130916314999997
5.698662,5.699396769999992
-3.041062,-3.043203635000003
0.910905,1.1404961149999984
6.538342,6.5258783399999905
5.301596,5.327426735
2.075168,2.0650820400000045
2.851828,2.333932204999999
2.588925,2.605615905
2.695189,2.070727634999998
-1.177544,-1.1922914699999994
5.255445,5.257615249999982
-0.067915,0.036213265000000036
2.053591,2.1714574550000005
4.58445,4.487918649999993
6.000285,6.017805709999996
3.661823,3.6332740449999985
-2.703831,-2.7070988600000017
0.357232,0.3571217550000001
5.465918,5.591668974999996
3.355847,3.35911699
-4.990203,-4.936318715000008
3.628029,3.6819128200000013
4.868877,4.863282070000005
0.009706,0.11809964999999999
3.163523,3.858478514999998
5.966433,5.9299374850000035
4.634697,4.62255638999999
5.056799,4.796599060000003
2.148495,2.1282454800000017
6.739244,6.737982649999997
5.672894,5.2834399849999985
3.210598,2.9315935099999963
0.104769,0.26904943999999975
6.414619,6.412985334999994
2.296855,2.4006393349999993
4.404457,4.409099259999997
4.243197,4.158407790000001
2.865945,2.8761551000000014
1.769729,1.733367100000001
0.216727,0.21568901499999957
10.408432,10.409461655000003
3.243862,3.495358024999999
-1.993056,-1.992692369999997
4.378328,4.351590909999998
3.988126,4.303127390000003
-1.777261,-1.7627949500000009
0.249609,0.14553621499999983
2.536614,2.7235673149999973
4.511415,4.5337412750000015
-1.199082,-1.105702735
3.657988,3.6597377599999983
3.465292,3.473023065000003
2.72406,2.8679463449999996
2.997123,3.010120000000001
-2.484311,-2.5454538549999977
4.522192,4.534915479999998
5.305313,5.311877149999992
4.690836,4.686433590000011
-1.330435,-1.3233115599999985
3.883796,3.8821864499999945
4.88641,4.881993795000006
3.652991,3.5859088900000016
2.222448,2.229754215000005
-3.57828,-3.572045489999996
4.859811,4.8125928149999995
3.683755,3.702128575000002
0.711204,0.6842367449999983
1.906563,1.6910279100000005
-0.765146,-0.7612378250000006
5.944259,5.945335419999999
2.541569,2.5351198150000003
5.136272,5.1365826999999875
-3.867824,-3.8763831400000037
3.018117,2.8993022299999995
3.632973,3.6269336549999984
1.588243,1.5903175599999995
2.633025,2.6600283199999977
5.520064,5.550593110000009
2.856434,2.8197138899999983
2.259911,2.254644829999995
4.320138,4.2981381049999925
3.510619,3.406422514999999
4.342625,4.277599330000001
5.284714,4.573913760000003
4.609896,4.583503075000006
3.095097,3.0950282050000073
5.438748,5.115763765000001
3.733268,3.756216284999996
3.979027,3.9849901849999974
2.169757,2.1872448999999974
3.987267,3.9979496250000053
5.952542,5.9476459799999954
3.764117,3.766245239999995
2.321381,2.2954800850000057
5.186695,5.448517279999989
4.236856,3.617332930000001
6.16423,6.1585448100000075
3.055345,3.1546721699999973
-3.961196,-3.9702320000000046
6.231552,6.237686980000002
0.270394,0.327289425
5.146048,5.094418174999994
3.037925,4.420877225000003
5.342528,5.345064549999994
1.908295,1.9246455000000027
-2.508644,-2.5329950749999997
5.006161,4.933441194999998
6.172069,6.168377304999998
3.284503,3.297654260000003
2.733416,2.728276915000001
5.061316,5.022103319999994
2.461778,3.0688000300000002
-2.076878,-2.072450944999998
4.941661,5.748124844999995
-0.582985,-0.5891048449999997
5.569928,5.574612170000011
4.504199,4.508548385
5.619307,5.618017559999998
-5.097814,-5.099316540000011
3.046503,2.7867407099999992
4.817999,4.916402764999996
-0.702652,-0.7154261699999995
5.344584,5.350172970000001
3.727987,3.7633687150000044
3.048344,3.0529502100000014
2.475333,2.4487868900000027
3.022564,3.087361109999999
0.912211,0.8531772649999995
4.9208,4.9185358850000025
4.850935,4.755588955
3.395315,3.7685869199999966
-3.126011,-3.1251514700000054
4.737595,4.6722328700000055
2.187685,2.3364300049999995
5.829343,5.831314579999992
4.571152,4.518520480000001
2.486938,2.4871178450000055
4.370479,4.393676134999996
3.991752,3.9847240349999993
2.223497,2.2683454849999976
3.712041,3.667587435000005
-0.797609,-0.4359430050000003
1.066791,1.4185779949999995
5.655113,5.656066660000011
-3.965262,-3.9651506350000107
4.009159,4.005042370000001
3.980421,3.979275129999999
3.706179,3.7071596149999966
-1.922575,-1.8223648600000002
0.060067,-0.05336232999999986
0.842399,0.7798383600000003
4.946418,4.948093150000016
-0.782865,-0.7791058750000001
5.85471,5.854839010000002
2.915844,2.907140464999998
3.388103,3.2796175250000017
1.884353,1.9729510949999998
3.365454,2.914263145
3.188225,3.1877334750000013
4.402767,4.404612000000001
1.904961,2.086396730000003
3.0996,3.135612790000002
4.690536,4.693312764999999
1.315559,1.256331985000001
1.81794,1.8243319800000004
2.947386,2.9614782899999987
2.579387,2.5505461999999977
0.91436,0.9456060199999995
5.077485,4.468833424999994
5.406453,5.44324931
5.147158,5.156297294999997
4.70717,4.492381774999997
4.293598,4.390131264999997
4.446663,4.4417405400000005
6.801809,6.803196139999992
2.85626,2.820869274999998
-2.115751,-2.1194584500000015
1.230914,1.158498785
4.904346,4.832928039999994
5.410187,6.074727889999999
2.381212,2.4709196099999984
2.380167,2.3854509599999996
4.490682,4.4921770799999905
3.170021,3.1776821349999964
2.555209,2.5673683100000035
3.729343,3.7303512299999952
4.938572,4.9459323750000035
5.119588,5.120787204999999
5.506111,5.540622549999998
3.631743,3.6586226600000016
3.745887,3.564239135000003
4.246612,4.251701174999997
9.025851,7.525843620000001
4.614111,4.587641275000006
-3.945174,-3.924794054999998
4.430082,4.7870894900000005
2.695085,2.437748849999999
-1.60653,-1.6052822099999946
-0.249039,-0.25075689499999987
3.128151,3.167208175000005
5.731021,5.735048490000008
4.782418,4.770270219999999
-0.384639,-0.43334954500000045
1.292997,1.3962130200000002
4.267325,4.270147135000007
5.035456,5.035122580000002
3.136488,3.136708819999998
5.470112,5.475131305000004
3.812752,3.8118034199999915
3.718395,3.4731417700000047
5.123578,5.121787410000007
3.488437,2.651247604999999
3.850084,3.853098284999994
4.8918,4.888149534999999
5.664631,5.6638137099999994
1.596541,1.5553938349999994
2.836284,2.8370092599999936
5.486836,5.480551570000001
4.303039,4.2157985049999995
-0.667061,-0.9378093899999987
-2.500571,-0.06731161999999996
-3.993367,-3.9703569349999945
5.577381,5.580527315000004
5.599205,5.594928485000008
6.252365,6.240377034999995
3.035141,2.9844782150000033
4.65954,4.682647845
3.803781,3.802042195000002
5.693909,5.696611225000006
5.203251,5.198791920000006
0.343768,0.3736874399999995
2.042431,1.7004040500000002
4.6775,4.684623724999992
3.449457,3.4379536049999997
4.789275,4.69124572500001
1.574326,1.5144191
-1.983408,-1.9867950649999981
2.330831,2.2758008300000028
3.738787,3.6804228000000045
0.700256,0.7111766800000008
3.469542,3.331377950000004
3.465573,3.2965902299999987
3.502314,3.505140214999997
2.735606,2.735011510000003
-2.508747,-2.7760183999999986
4.612316,4.617729630000007
4.536802,4.546682509999994
5.520007,4.9871245349999995
4.10237,4.089904920000004
-0.264732,-0.3373806399999999
5.956184,5.955371519999999
6.0594,6.056879355000001
3.16134,3.1878117999999938
5.480551,5.343176985000007
4.681315,4.680200990000006
1.718685,1.7861227350000024
4.44387,4.437129310000002
6.21644,5.91698798999999
5.565846,5.247115460000001
1.643018,1.5872137300000007
1.37101,1.3606586050000018
0.593794,0.6026220450000008
-0.258349,-0.31533654999999916
1.517981,1.694506975000002
3.81271,3.817730354999999
5.592602,5.533204875000006
5.324108,5.513263544999998
4.730213,4.748198790000013
6.475617,6.334762074999999
2.793575,2.796343469999992
6.631253,6.627997460000001
6.115392,6.075090920000001
6.12628,6.126708789999999
3.251279,3.2591366500000065
2.699399,2.7175462350000017
2.245105,2.290498950000005
2.173555,2.1682430699999973
0.58715,0.5824952250000004
5.18129,5.180325885000009
3.635972,3.607313234999999
4.46654,4.451139735000002
2.241354,2.31330182
4.539661,4.536243910000005
4.048281,4.045982930000007
1.293456,1.2841045
6.482921,6.2597479899999975
2.204325,2.182131489999995
-5.339097,-5.338424055000002
-2.354741,-2.345468294999999
4.652204,4.651424020000008
-0.425589,-0.41510332
1.831764,1.7918726400000013
4.644181,4.596848689999998
2.673918,2.694964305000001
4.580902,4.58562614499999
3.507737,3.2584992300000084
4.030449,3.988213084999998
1.234173,1.2072609599999988
5.090098,5.071343625000008
5.256368,5.254939180000003
6.249461,6.247970665000004
3.832796,3.832540334999999
2.031223,2.0702809100000024
2.934807,3.0276138250000035
-5.850523,-5.6543381699999955
-1.620596,-0.6655123550000002
1.82349,1.8384960349999988
5.178716,5.177273890000014
5.172711,5.168215805000009
3.830134,3.837636444999993
2.470396,2.469863345000004
6.195576,6.195497765000014
5.951999,5.523704665000004
0.821878,0.8133648199999992
4.136699,4.105694635000009
3.94576,3.517951150000003
4.123351,4.029404174999994
-0.194464,0.750628774999999
2.109235,2.1027931549999974
4.991252,4.969844785000002
-0.824951,-0.8423595900000004
1.623217,1.6266351999999988
4.011519,4.011892109999999
3.896171,5.421195909999997
4.115939,4.054229505000005
2.214016,2.3664250649999987
-3.19854,-3.1995440799999955
-0.598417,-0.5985222299999993
4.419487,4.419667924999995
2.437154,2.4658948799999987
3.146835,2.900636579999999
2.516134,2.4674230849999996
1.446411,1.5095086750000033
1.865691,1.9414756650000005
-2.477295,-2.454723525000002
4.506316,4.4901788000000025
3.222071,2.817741775000002
3.617211,3.6134711350000073
6.682932,6.661724639999997
4.323257,3.7257601299999954
0.652334,0.7054341099999993
-0.331422,-0.3144368599999999
2.662302,2.6783491600000016
5.442862,5.441563289999993
2.268997,4.601703115000001
1.62128,1.6120291949999983
4.062173,4.089263104999997
3.109753,3.2065790500000033
5.988423,5.984078575000003
4.319066,4.31512572499999
8.159169,8.029086449999992
3.765887,3.7643636049999936
0.253841,0.3036077250000001
0.617149,0.5713394400000001
-2.31376,-2.4746667650000016
-0.471883,-0.4713059199999999
2.835537,2.8129015200000023
4.950247,4.9291368499999955
2.353996,2.323434645000003
4.0373,4.116376620000004
0.219761,0.22397516000000003
0.429819,0.4384560900000012
6.003725,5.748745590000007
6.572134,6.526648369999993
5.024915,4.980604059999994
-0.398206,-0.4057393899999992
3.93325,3.9369986900000082
3.840829,3.907469719999989
5.31423,5.313359085000005
3.6425,3.6985746950000036
7.142883,7.1116848699999995
2.269075,2.281882489999999
4.309913,4.312952324999987
4.044823,4.046689760000005
-0.035276,-0.022302890000000016
-0.050922,-0.19998157999999985
5.920901,5.92136282500001
0.709334,0.7147955900000004
1.854588,1.8647951299999976
4.856524,4.855192940000009
6.826199,6.828326379999998
4.070434,4.14729714
2.67264,2.8004429249999987
5.538742,5.538025320000003
3.594226,3.2682465250000003
2.988362,2.9833711699999967
2.214229,2.2258812350000015
2.734467,2.842464655000002
0.122896,0.1486067250000002
-4.543239,-4.401562694999995
5.989677,5.9687620349999975
5.398308,5.3954012949999886
-2.770888,-2.7733730249999984
5.003955,4.991566014999997
-2.454581,-2.462287310000005
3.815161,3.833761299999998
4.771049,5.370638059999997
-2.109637,-0.918981064999999
2.676863,2.671928354999997
-3.48767,-3.4860505500000016
2.451521,1.2942407199999986
4.575993,4.59932514000001
5.048565,5.0463279850000005
3.110344,3.109618604999994
4.158752,4.155483204999998
7.184788,7.183164510000016
6.032747,6.246187190000003
5.546411,5.542917790000005
2.031231,2.0270689700000037
3.806571,3.7696772399999974
3.531168,3.514489105000006
4.042105,3.3218696450000054
5.474155,5.269217985000004
1.109154,1.1993997449999987
5.406469,5.406804370000004
5.692435,5.694521765000004
2.215572,2.327443865000004
-4.662091,-4.694188590000003
5.508019,5.540530815000002
3.878403,4.0754119200000005
0.94952,0.9736557750000024
4.914551,4.913282664999999
1.552134,1.705278009999997
4.642007,4.640587724999987
1.032149,1.223005669999998
3.825584,3.8330297350000024
3.225949,3.228439100000001
-1.114097,-1.0845528899999979
5.493128,5.515112880000005
-1.55934,-1.684166640000003
-2.465756,-2.5335394000000004
4.663605,4.663900350000002
4.708912,4.704561004999995
3.655599,3.1004396000000027
2.171364,2.276656514999998
4.789367,4.802627489999988
3.653696,3.6163067449999993
4.795487,4.782348724999993
4.62813,4.624428275000003
0.935093,0.7350329749999996
4.786382,4.786451629999999
5.000384,4.02466435
6.738186,6.684063540000003
3.185616,3.2194709900000067
5.734522,5.73208001
4.132766,4.133896635000002
1.161539,1.0697242200000006
8.668581,8.668940229999986
10.334886,10.335468750000034
2.234423,2.2146430850000005
4.968227,4.968842805000007
3.303344,3.1694101250000015
2.369068,2.4227188200000014
2.862558,2.8785956449999976
3.608306,3.620697239999996
5.684069,5.683324439999992
4.643098,4.594077225000004
0.947877,0.9539858400000013
8.960504,8.96297669999999
-2.795816,-2.7972648949999956
2.86791,2.8682449199999995
4.887546,4.664640874999996
5.525647,5.527783050000006
4.996542,4.999189280000007
4.192721,3.9778473049999956
4.918547,4.981559155000002
0.23442,0.2092873600000004
2.520417,2.5267870999999973
-0.104086,-0.18117315500000022
2.526579,2.7075330099999992
2.493305,2.4821779449999957
0.49837,0.5099921049999996
0.752504,0.6691628650000012
7.348432,6.658430250000002
5.121168,5.106870190000013
1.938927,1.9394236849999948
5.24268,5.277383449999995
3.212782,2.194911494999996
3.603144,3.606750585000004
6.253071,6.2697644150000045
2.164742,2.2064060650000017
2.274893,2.6210432700000017
-1.304915,-1.306650720000001
1.925421,1.932280524999998
2.652951,2.5996862550000013
2.991924,2.9686741200000046
-0.309629,-0.24529318499999989
4.708318,4.697380255000001
1.381726,1.2842096850000002
6.78207,6.778249890000016
-1.511529,-1.3370420800000014
-4.140012,-4.1261497749999965
3.300372,3.314821695000004
3.200341,3.1436758300000003
1.090227,1.1824455600000017
3.49191,3.491153089999999
5.082327,4.997506835
6.434828,6.372177489999993
4.913351,4.924191755000005
2.309512,2.3080061550000015
4.16666,3.8727387549999968
2.95462,2.976545490000001
3.291212,3.2770484799999964
5.159711,4.716468314999994
-0.398094,-0.5026401299999993
0.639496,0.6471782549999995
3.043568,3.5917866599999955
4.644002,4.653772245000002
4.795696,4.685350205000007
1.033302,1.0024531299999988
1.718058,1.8071375750000014
4.725278,4.760034714999998
4.279646,4.208270905000005
7.915625,7.112250005000009
2.49266,2.856390679999998
2.251815,2.5108445900000023
1.938435,2.121671139999997
2.138823,2.271486299999994
-2.323039,-2.338850744999995
4.804169,4.806612119999995
4.021172,3.9060519050000035
-5.157571,-4.606206105000011
6.117068,6.10424668
4.944723,4.953480550000008
3.429077,3.1525456599999995
4.289284,4.269757345000003
5.845314,5.842132425000006
4.946721,4.9063538450000035
2.562687,2.5634299400000016
3.500557,3.3911002899999985
2.182436,2.113665439999999
3.966433,3.953568840000003
1.04412,0.9288086899999993
2.290242,2.270413009999999
2.220014,2.2113768749999925
3.268557,3.274664954999998
4.888506,4.888357799999998
2.360235,2.418060479999999
3.33074,3.293238279999995
0.692286,0.7270959700000001
4.583688,4.609686870000004
-3.724845,-3.746112154999998
-0.456288,-0.45055168499999965
-0.665488,-0.6582717150000008
3.817595,3.805261589999993
5.370786,5.377351599999994
1.028795,1.02686095
3.250401,3.2446984649999995
5.125201,5.146449590000004
5.261982,5.295189419999999
4.854399,4.874829415000001
5.621118,5.621422025000004
4.904405,4.915622975
3.680982,3.654650855
2.528458,2.5419599849999988
1.476262,1.4905672750000003
1.177495,1.1362167349999992
3.382101,3.370554794999995
-0.174242,-0.17681361999999998
-2.411087,-2.4139135149999977
1.441982,1.4071105400000001
5.503173,5.501966069999981
2.47767,2.4774012449999985
-4.724191,-4.724383030000014
5.114732,5.106415265000004
1.541653,1.561714769999996
1.670121,1.6766422999999995
0.686386,0.6815896200000001
6.139293,6.138536989999998
5.519134,5.521089069999999
2.193262,2.195612440000004
4.021207,4.146539765000005
2.124911,2.127919369999996
1.605731,1.60684092
4.623766,4.620276339999998
1.404869,1.4028329549999978
1.528991,1.584081125
3.902726,3.8148495450000035
3.998832,4.000138069999999
1.225643,1.2028366949999987
-1.828244,-1.8120056249999976
3.347675,3.174316750000001
3.855675,3.8647612899999975
3.272573,3.267793699999997
5.927102,6.047071034999999
4.56909,4.557563004999989
1.41174,1.406836574999998
5.459562,5.436952295000001
-1.918505,-1.9123239450000005
-2.769158,-2.7748206299999922
4.905369,4.913981725000006
4.19267,4.191272164999998
2.968173,3.800610834999998
6.002233,6.002799955000011
1.835408,1.8366180799999998
2.360063,2.3533541799999966
3.766185,3.619258285000001
5.979841,5.909257305000006
0.80042,0.8095203849999993
4.936893,4.959215095000009
5.020533,4.7945003649999975
-0.732719,-0.7799294100000007
-0.807938,-0.6935443750000002
6.732362,6.734962959999995
3.929723,3.882119520000004
3.942075,3.969589690000001
5.412128,5.413793760000005
5.043286,4.88026020500001
2.157538,2.1639637249999994
5.681285,5.676084489999991
5.812209,5.817131449999993
3.647843,3.671747314999999
5.05197,5.227008434999992
5.170364,5.152778909999994
2.727823,2.7275107899999984
2.085323,2.091213715000004
3.120948,3.1115964899999953
-2.552787,-2.7898567100000005
5.850419,6.0078251799999975
6.595355,6.493512720000005
2.737904,3.9453725300000024
3.411322,3.3540259699999972
4.231296,4.213914884999999
-0.119648,-0.11641377999999984
1.058418,1.0491864799999993
5.176858,5.063257324999996
2.915836,2.762180529999999
3.191853,3.1333748100000025
2.836847,2.8511670400000004
4.747109,4.358193910000007
3.683089,3.661754344999997
4.28133,4.274922464999997
3.839412,3.799912669999992
4.112554,4.107829470000009
3.535225,3.6729581649999967
5.259739,5.261167525000007
5.452513,5.4495088150000015
5.260648,5.231074245000002
3.514869,3.607300370000001
1.703359,1.7124865949999994
3.491208,3.5123969150000094
1.131701,1.1945940200000003
2.002366,2.0057635600000006
2.464012,2.4662525849999937
2.529871,2.6120657499999997
1.239642,1.2309885600000001
1.389592,1.3928543200000008
1.41133,1.8285967549999984
-1.890104,-1.8481136899999984
1.761935,1.7003109199999977
9.93116,9.928909514999999
-4.266313,-4.537396575000005
1.945669,2.0534606050000046
3.28681,3.288783464999998
1.751462,1.7488127549999992
9.691364,9.691781569999986
3.718121,4.603260415000007
0.650176,0.84332076
3.826013,3.713094544999998
1.202784,1.3276736999999985
-2.066372,-2.227480230000002
2.553353,2.5489905500000027
-3.913078,-3.886779714999999
-5.412143,-5.402327165000006
5.389426,5.384801700000005
-3.47312,-3.4741008949999985
1.796813,1.7932758099999981
4.759702,4.7505632349999924
1.393374,1.392696820000002
4.81724,4.688973569999999
4.4589,4.500386240000003
-1.424822,-1.2085601400000017
-1.470121,-1.4684077999999996
-2.76442,-2.762283285000001
-1.933856,-1.3990316100000018
3.573812,3.5723486400000017
3.939687,3.945861250000001
5.508977,5.395204754999998
5.400121,5.423703209999984
-4.389604,-4.275572134999995
-0.416142,-0.3966962850000003
2.354438,1.7860748650000027
3.399634,3.361797049999995
3.615295,3.6031295349999977
2.822325,2.7313986750000017
0.294492,0.2883823349999999
0.411796,0.03286358000000001
3.951168,3.9545578700000075
5.321164,5.320966225000001
2.49167,2.492762314999995
2.58249,2.5957873250000008
1.33982,1.3248287049999996
2.495303,2.498913985000001
5.797788,4.29957252000001
2.136477,1.6828299449999977
4.942976,4.929805690000003
4.221822,3.9882115850000055
5.674823,5.229525515000001
4.72404,4.6821402600000015
2.523083,2.4409666499999982
5.659536,5.660841645000006
-0.624259,-0.5793731100000001
3.583094,3.5773819249999974
2.033079,2.604507125000002
0.446812,2.2371308049999987
0.167397,0.20804179499999978
5.934138,5.930788054999994
4.64453,4.638236279999996
2.661424,2.660244319999997
4.734927,4.730969750000017
-1.939455,-1.816277460000001
-0.156205,-0.12490332500000005
1.518464,1.5121176849999995
5.148738,5.148854014999988
-0.668039,-0.4163514099999998
2.474753,2.5417446599999973
5.789588,5.788246284999996
-2.276287,-2.2613459400000036
2.60466,2.6174208949999986
-2.53435,-3.1255312500000003
-4.930503,-4.930571480000012
4.416626,4.821014085000007
1.114158,1.4070624250000006
5.194138,5.1942449950000045
-2.653259,-2.650149395
0.922203,0.9453544349999992
1.820386,1.8345439899999985
1.863952,1.860487654999998
5.853559,5.840331675000001
3.518143,3.5845821399999975
5.70555,5.7038497150000005
5.863208,5.83006425
1.923405,2.378993345
-4.792754,-4.771528315000006
1.256668,1.254431714999999
0.172821,0.15568487999999991
2.393779,2.4485199799999977
1.166651,1.2884106399999973
4.905176,4.904540540000002
4.090585,4.088603290000005
4.139728,4.123807085000007
5.11504,5.115247240000008
-2.049843,-2.0170633450000026
3.574754,3.642275734999997
-0.695286,-0.7349517350000001
2.468609,2.4695672249999974
3.585365,3.3818890049999992
2.771701,2.7572529549999985
2.351614,2.357591379999994
6.97047,6.018741295
2.027844,2.0145570950000007
4.354443,4.130589960000004
-2.452957,-2.458354194999997
3.075801,3.0965985449999924
3.353423,3.3574139749999965
0.295677,0.2831547049999997
-0.698888,-0.7337393399999997
5.566716,5.57366910999999
4.830489,4.831517190000009
4.537453,4.3085705549999975
3.065522,3.074808685000002
-2.280793,-2.2505137299999967
6.274909,6.275445999999992
3.976138,3.7333897399999993
3.329466,3.326774680000004
2.53107,2.5457095400000016
3.829815,3.832987245000002
4.682301,4.704868345000005
1.428532,1.5059729600000014
4.878321,4.878121460000011
-2.139482,-2.1504286499999985
3.394272,3.3431883899999932
0.292449,0.25823433500000015
2.647475,2.6461474799999967
4.142366,3.5148548249999987
2.063606,2.0857314299999974
2.37061,2.4741095050000017
-0.080759,-0.03801894
4.136705,4.144614315000001
-5.177285,-5.1682009249999945
7.522586,6.749365765000001
6.002703,6.007027810000007
4.885815,4.882828899999998
9.690829,9.692296279999985
3.662575,3.6792244249999997
4.547363,4.258544289999998
5.865971,5.86376361500001
2.578418,2.202890219999997
-0.806554,-0.8018825050000005
6.05836,6.0621304849999875
3.753655,3.9595855900000005
6.269982,6.272793160000012
4.160609,4.171855234999992
0.854536,0.9171934999999984
-5.501171,-5.404317545000006
-0.88469,-0.88700495
1.863421,1.8636826550000043
2.338292,2.3761935300000006
4.693336,4.94759303
6.178741,6.066278514999998
3.101746,3.102795409999999
7.938362,7.570405565000002
3.869961,3.876752540000001
1.576074,1.5941798400000033
3.406179,3.4106532399999967
1.752963,2.0651059249999983
6.446497,6.452156924999994
3.311217,3.3093959450000003
2.509043,2.464072340000002
-1.67539,-1.671415595000002
-4.824222,-4.771893170000009
-0.601658,-0.5925920300000008
5.314478,5.316765185000005
3.363093,3.362216050000003
6.074286,5.029015320000001
6.979609,6.9925199050000035
2.903588,2.8291501350000017
2.884513,2.9893780900000024
3.140537,3.0982699050000013
0.289674,0.2873115649999997
-0.999671,0.39834726999999986
4.849546,4.850429635
2.598064,2.5681814350000023
5.462795,5.469002985000003
3.529111,3.357227634999997
5.760675,5.691724229999992
4.299297,4.291882745000004
2.99965,2.6190872749999996
3.998574,3.842247904999997
2.818598,2.9265275849999988
4.81418,4.875853744999992
4.102951,4.106688609999988
1.501055,1.5280141100000002
6.117549,6.117562040000005
4.125618,4.115192705000004
6.409236,6.390803175000009
2.455007,2.5150529900000027
4.124141,4.144591434999995
4.707012,4.645742374999992
1.4282,2.048616605000003
4.025429,4.022522039999996
4.90958,4.468228075000003
0.438516,0.41443634500000004
5.163851,4.550782014999996
-2.01752,-1.3601182200000006
2.240455,2.2603371349999977
4.804938,4.786584494999999
0.099701,0.10157975000000016
5.242431,4.911326129999997
2.604129,2.575454945000002
2.309794,2.3178715350000023
3.117346,3.115044654999999
4.01538,3.9628740250000014
4.738033,4.738068354999996
3.222642,3.2283532899999994
4.540268,4.542621129999997
2.264992,2.2732993750000015
2.768677,2.7713114600000033
2.608384,2.5583757200000026
5.126306,5.200120514999997
-0.623749,-0.6072826549999983
-2.810233,-2.7019293750000024
4.24147,4.240987505000004
-3.256693,-3.2625567300000053
3.922415,4.342803200000003
3.378393,3.2641542849999983
2.867514,3.178863584999998
2.27965,2.2751696099999994
6.076932,5.420831894999999
2.127371,2.195304139999999
-1.453257,-1.471504304999999
3.010521,3.0099866550000023
3.06955,2.8619402550000017
-2.020288,-2.051902180000002
2.993648,2.8368308599999987
5.928503,5.927002199999991
4.155823,4.163502490000006
6.652639,6.5918552649999995
7.826816,7.819814235000016
6.99521,6.6040838349999955
1.046748,0.7828814950000009
2.461213,2.4524646900000007
3.927226,3.92008849
1.603265,1.6260822249999993
4.888966,4.893052169999998
2.132943,2.087341390000002
1.148258,1.1050119
4.487131,4.458806260000002
-0.017533,-0.01485999500000005
1.450152,1.2888834599999979
0.752686,0.7839261749999998
3.005969,3.612519494999997
-0.105131,-0.06840939500000001
2.066828,2.062531319999997
3.691099,3.1008858200000002
3.133177,3.2111569949999987
